TAC,manufacturer,model,aka,os,year,lte
35381505,Omes (International) Limited,OMES M3782 M2252 Q7000 Q9000,,Android,2012,0
35381600,Nec,N100,,Proprietary,,0
35381601,Samsung,Samsung Sgh Z720v,Samsung Sgh Z720v\, SGH-Z720V,Proprietary,,0
35381602,Shenzhen Global Telnet,Global Telnet Trident Mb,Global Telnet Trident Mb-500,Proprietary,,0
35381603,Samsung,GT,GT-C3050 Stratus,Proprietary,,0
35381604,Huawei,K3805,,Proprietary,,0
35381605,U-Blox Ag,u,u-blox SARA-G350,Android,2012,0
35381700,Nec,N109,,Proprietary,,0
35381701,Texas Instruments Denmark,E,E-costo,Proprietary,,0
35381702,Shenzhen Global Telnet,Trident Mb,Trident Mb-700,Proprietary,,0
35381703,Fih Co Ltd,Foxconn Erised 900,,Proprietary,,0
35381704,Gongqingcheng Cellon Communication,C630,,Proprietary,,0
35381705,Samsung,Samsung GT,Samsung GT-I9300,Android,2012,0
35381800,Apex,AX,AX-200\, WirelessCo Ltd AX-200,Proprietary,,0
35381801,Benq,C26,C26\, CoLtd C26,Proprietary,,0
35381802,Shenzhen Global Telnet,Trident Mb,Trident Mb-400,Proprietary,,0
35381803,Fih Co Ltd,Foxconn Erised 850,,Proprietary,,0
35381804,Gongqingcheng Cellon Communication,C630,,Proprietary,,0
35381805,Samsung,Samsung GALAXY S3 GT,Samsung GALAXY S3 GT-I9300,Android,2012,0
35381900,Cec,Q518,Q518\, TelecomCo. Ltd. CECT Q518,Proprietary,,0
35381901,Benq,C26,C26\, CoLtd C26,Proprietary,,0
35381902,Techfaith Wireless Communication,Cect I55,,Proprietary,,0
35381903,Best Electronic Company,Trident S321,,Proprietary,,0
35381904,Huawei,E352,,Proprietary,,0
35381905,Samsung,Samsung GT,Samsung GT-E1200M,Proprietary,2012,0
35382000,Innolinx,INNO 78,INNO 78\, CoLtd INNOLINX,Proprietary,,0
35382001,Benq,C26,C26\, CoLtd C26,Proprietary,,0
35382002,Techfaith Wireless Communication,Cect I6,,Proprietary,,0
35382003,Best Electronic Company,Trident E711,,Proprietary,,0
35382004,Huawei,U2800,,Proprietary,,0
35382005,Samsung,Samsung GT,Samsung GT-C3222,Proprietary,2012,0
35382100,Wavecom,Q2406A,Q2406A-C,Proprietary,,0
35382101,Guangzhou Jinpeng Group,Guangzhou Jinpeng Hero A9136,,Proprietary,,0
35382102,Techfaith Wireless Communication,Cect I9,,Proprietary,,0
35382103,Lg,Lg Gm730f,Lg Gm730f\, GM730f,Proprietary,,0
35382104,Lenovo Mobile Communication,Lenovo I55,,Proprietary,,0
35382105,Samsung,Samsung GT,Samsung GT-C3222,Proprietary,2012,0
35382200,Wavecom,Q2406B,Q2406B-C,Proprietary,,0
35382201,Guangzhou Jinpeng Group,Guangzhou Jinpeng Hero A9138,,Proprietary,,0
35382202,Techfaith Wireless Communication,Cect A80,,Proprietary,,0
35382203,Shenzhen Guowei Electronics,Fk888,,Proprietary,,0
35382204,Shenzhen Enet Times,G,G-mobile G880,Proprietary,,0
35382205,Samsung,Samsung GT,Samsung GT-E2220,Proprietary,2012,0
35382300,Mobicom,C6388A,C6388A\, CorporationC6388A,Proprietary,,0
35382301,Techfaith Wireless Communication,Puma t Alldix,,Proprietary,,0
35382302,Mirc Electronics Ltd,F830,,Proprietary,,0
35382303,Techfaith Wireless Communication,Qigi Wg1,,Proprietary,,0
35382304,Shenzhen Enet Times,G,G-mobile G320,Proprietary,,0
35382305,Samsung,Samsung GT,Samsung GT-S5360B,Android,2012,0
35382400,New,SED T606+,SED T606 plus\, EastStar Communication,Proprietary,,0
35382401,Zeus Telecommunication Technology,Zt5168,,Proprietary,,0
35382402,Guangzhou Jinpeng Group,Guangzhou Jinpeng A7999,,Proprietary,,0
35382403,Cking,Cking Kt6218+,Cking Kt6218+\, KT6218+,Proprietary,,0
35382404,Shandong Dongdian Network,Ddt5607,,Proprietary,,0
35382405,Samsung,Samsung GT,Samsung GT-I9100,Android,2012,0
35382500,Sagem,MY C,myC-4\, myC4,Proprietary,,0
35382501,Samsung,SGH,Samsung Sgh C408\, ElectronicsSGH-C408,Proprietary,,0
35382502,Guangzhou Jinpeng Group,A5608,,Proprietary,,0
35382503,Total Light Enterprise,Gplus S522,,Proprietary,,0
35382504,Aace Technology Ltd,Ace J10,,Proprietary,,0
35382505,Samsung,Samsung GT,Samsung GT-S5222,Android,2012,0
35382600,Cal-Comp,REX,REX-100\, ElectronicsSuzhou REX-100,Proprietary,,0
35382601,Samsung,Samsung Sgh Z240,Samsung Sgh Z240\, SGH-Z240,Proprietary,,0
35382602,Shenzhen Gaoxinqi Technology,Lm686,,Proprietary,,0
35382603,Shenzhen Enet Times,Kum,,Proprietary,,0
35382604,Aace Technology Ltd,Ace I900,,Proprietary,,0
35382605,Samsung,Samsung GT,Samsung GT-S5222,Android,2012,0
35382700,Benq,CEC E2808,CEC e2808\, CECE2808\, CEC E2808,Proprietary,,0
35382701,Samsung,Samsung Sgh X686,Samsung Sgh X686\, SGH-X686,Proprietary,,0
35382702,Gionee Communication Equipment,Gionee L10,,Proprietary,,0
35382703,Ningbo Yidong Electronic,Ht6178,,Proprietary,,0
35382704,Aace Technology Ltd,Ace M70i  M72i,,Proprietary,,0
35382705,Sierrawireless,SierraWireless SL6087B,,Android,2012,0
35382800,Thales,Artema,Artema\, E-TransactionsSA Artema,Proprietary,,0
35382801,Philipschinainvestment Coltd,Philips Xenium 9,Philips Xenium 9@9f,Proprietary,,0
35382802,Srv Telecom Private,Gsm Fwt,,Proprietary,,0
35382803,Ningbo Yidong Electronic,Ht6288,,Proprietary,,0
35382804,Aace Technology Ltd,Ace N70i  N72i,,Proprietary,,0
35382805,Gsource (Hk) Int,T,T-TEL T8 T9 T11 T18,Android,2012,0
35382900,Systex,XG766,XG766\, CorporationXG766,Proprietary,,0
35382901,Philipschinainvestment Coltd,Philips 9,Philips 9@9g,Proprietary,,0
35382902,Gionee Communication Equipment,Gionee  A88,,Proprietary,,0
35382903,Shenzhen Kenxinda Technology,Kenxinda K600+,,Proprietary,,0
35382904,Bright Distribution &,Green E505  Green E700  Green E222,,Proprietary,,0
35382905,Taufika Energy Co,OCTENN T26 ELEGANT,,Android,2012,0
35383000,Guo,U69,U69\, WeiElectronics,Proprietary,,0
35383001,Ningbo Bird Co,Bird S661,,Proprietary,,0
35383002,Ningbo Yidong Electronic,Ht8800,,Proprietary,,0
35383003,Shenzhen Kenxinda Technology,Kenxinda K900+,,Proprietary,,0
35383004,Bright Distribution &,Green B500  Green B101  Green B900,,Proprietary,,0
35383005,Taufika Energy Co,OCTENN T36,,Android,2012,0
35383100,Bellwave,BPP,BPP-CL100\, Co.Ltd. BPP-CL100,Proprietary,,0
35383101,Jinggangshan Ckingjiangxicommunicat,Huayu T6088,,Proprietary,,0
35383102,Ningbo Yidong Electronic,Ht6818,,Proprietary,,0
35383103,Inventec Appliancesjiangningcorpora,Okwap C510,,Proprietary,,0
35383104,Onda Communication Spa,Pn30,,Proprietary,,0
35383105,Taufika Energy Co,OCTENN T35,,Android,2012,0
35383200,Guo,U66,U66\, WeiElectronics,Proprietary,,0
35383201,Samsung,Samsung Sgh X568,,Proprietary,,0
35383202,Sony Ericsson,W580i,W580i\, W580c Ericsson\, W580c W580i,Proprietary,,0
35383203,Shenzhen Lianchuang Industry,Lc902,,Proprietary,,0
35383204,Forme Communications Technology,F8,,Proprietary,,0
35383205,Taufika Energy Co,OCTENN T90 IMPRESSION,,Android,2012,0
35383300,Sangfei,SED V633,SED V633\, ConsumerComms,Proprietary,,0
35383301,Samsung,SGH,SGH-C417,Proprietary,,0
35383302,Sichuan Mobile Banner,Moba 718,,Proprietary,,0
35383303,Guangzhou City Jixiangniao,Moses V880,,Proprietary,,0
35383304,Htc,A8181 Desire,A8181 Desire\, DesireBravo,Android,,0
35383305,Taufika Energy Co,OCTENN T22 RAY,,Android,2012,0
35383400,Telsda,TD,TD-9\, MobileTD-9,Proprietary,,0
35383401,Samsung,Samsung Sgh T729 ,Samsung Sgh T729 (blast)\, SGH-T729Blast T-Mobile\, SGH-T729 BlastT-Mobile,Proprietary,,0
35383402,Lg,KC550,KC550\, ElectronicsKC550,Proprietary,,0
35383403,Guangzhou Jinpeng Group,A8918,,Proprietary,,0
35383404,Huawei,Um840,,Proprietary,,0
35383405,Research In Motion,BlackBerry 9320,,Blackberry,2012,0
35383500,Guo,A320,A320\, WeiElectronics,Proprietary,,0
35383501,Alcatel,Alcatel One Touch E207,Alcatel One Touch E207\, OneTouch E207,Proprietary,,0
35383502,Lg,L,L-01a\, NTTDocomoL-01A,Proprietary,,0
35383503,Day,Day Mobile E88,,Proprietary,,0
35383504,Shenzhen Konka Telecommunications,Konka U508,,Proprietary,,0
35383505,Sony,SONY LT30a,,Android,2012,1
35383600,China,K596,K596\, KejianCorporation Ltd. K596,Proprietary,,0
35383601,Alcatel,Alcatel One Touch E101,Alcatel One Touch E101\, OneTouch E101,Proprietary,,0
35383602,Huizhou Qiaoxing Telecommunication,Cect 8gb,,Proprietary,,0
35383603,Hansum,Hansum M10,,Proprietary,,0
35383604,Shenzhen Konka Telecommunications,Konka K27,,Proprietary,,0
35383605,Telit Communications Spa,Telit HE910,Telit HE910-NAD,Android,2012,0
35383700,China,K269,K269\, KejianCorporation Ltd. K269,Proprietary,,0
35383701,Samsung,SGH,SGH-C417,Proprietary,,0
35383702,Ierise Inc,Ie100,,Proprietary,,0
35383703,Huawei,Em750m,,Proprietary,,0
35383704,Huawei,Huawei U5900 ,Huawei U5900 / U5900,Proprietary,,0
35383705,Litian Century Technology,Yephone Star Moon Sun Earth Sky,,Android,2012,0
35383800,Guo,U68,U68\, WeiElectronics,Proprietary,,0
35383801,Tct Mobile Limited,Ot,Ot-e107,Proprietary,,0
35383802,Techfaith Wireless Communication,Cect A90,,Proprietary,,0
35383803,Shenzhen Iocean Digital,U320,,Proprietary,,0
35383804,Intime Internationals,Stargsm,Stargsm- A1100 Circuit,Proprietary,,0
35383805,Ag-Tel Mex Technology,AG,AG-TEL No1,Android,2012,0
35383900,Mobicom,C6388A,C6388A\, CorporationC6388A,Proprietary,,0
35383901,Alcatel,Alcatel One Touch E201,Alcatel One Touch E201\, OneTouch E201,Proprietary,,0
35383902,Techfaith Wireless Communication,Cect A30,,Proprietary,,0
35383903,Shenzhen Iocean Digital,U320,,Proprietary,,0
35383904,Inventec Appliancesjiangningcorpora,Okwap C690,,Proprietary,,0
35383905,Samsung,Samsung GT,Samsung GT-I9070,Android,2012,0
35384000,Siemens,MC60,Cellular Engine MC60\, AGMC60,Proprietary,,0
35384001,Sony Ericsson,W300,W300i\, W300a Ericsson W300i\, W300a W300c W300i,Proprietary,,0
35384002,Techfaith Wireless Communication,Cect A50,,Proprietary,,0
35384003,Kotlo Industrial Co,Nktel C6000i,,Proprietary,,0
35384004,Samsung,Gt,Gt-e1252,Proprietary,,0
35384005,Samsung,Samsung GT,Samsung GT-E3300,Proprietary,2012,0
35384100,Guo,SunCorp T308,SunCorp T308\, WeiElectronics,Proprietary,,0
35384101,D-Net International Corp,Ds900,,Proprietary,,0
35384102,Techfaith Wireless Communication,Cect A66,,Proprietary,,0
35384103,Kotlo Industrial Co,Nktel C7000i,,Proprietary,,0
35384104,Samsung,Gt,Gt-s8500l,Proprietary,,0
35384105,Samsung,Samsung GT,Samsung GT-E3309,Proprietary,2012,0
35384200,Bellwave,Fly FT10,Fly FT10\, Co.Ltd. Fly FT10,Proprietary,,0
35384201,D-Net International Corp,Ds610,,Proprietary,,0
35384202,Alcatel,Vodafone 331,Vodafone 331\, OneTouch B331 Vodafone  331\, OneTouch B331 Vodafone331\, One Touch B331Vodafone 331,Proprietary,,0
35384203,Sunstel,Sunstel S009,,Proprietary,,0
35384204,Samsung,Gt,Gt-s8500l,Proprietary,,0
35384205,Samsung,Samsung GT,Samsung GT-I9300,Android,2012,0
35384300,Bellwave,Fly FT20,Fly FT20\, Co.Ltd. Fly FT20,Proprietary,,0
35384301,Guangzhou Jinpeng Group,Guangzhou Jinpeng S7180,,Proprietary,,0
35384302,Tct Mobile Limited,Vodafone 331,,Proprietary,,0
35384303,Ningbo Yidong Electronic,Ht399,,Proprietary,,0
35384304,Samsung,Gt,Gt-e2530,Proprietary,,0
35384305,Xin Feida Technology,KIMFLY K105,KIMFLY K105/K107/K108/K109/K1,Android,2012,0
35384400,Way,YG,YG-110\, TelecomCo Ltd YG-110,Proprietary,,0
35384401,Jiangsu Gaotong Technology,Gt I8,,Proprietary,,0
35384402,Lenovo Mobile Communication,Lenovo P806,,Proprietary,,0
35384403,Kingtakhkcommunication Equipment Li,Ttn Mobile V2,,Proprietary,,0
35384404,Amgoo Telecom Co,Amgoo Am266,Amgoo Am266/am251/am269/am506/am316/am916/am932/am,Proprietary,,0
35384405,Pantech Co Ltd,SKY IM,SKY IM-A850L,Android,2012,1
35384500,Sanyo,S750,S750\, ElectricCo Ltd S750,Proprietary,,0
35384501,Samsung,SGH,E908\, SGH-E900\, SGH-E900E908\, SGH-E900 E908,Proprietary,,0
35384502,Ezze Mobile Tech,Sl650,,Proprietary,,0
35384503,Tbk Electronics Co,E71,,Proprietary,,0
35384504,Samsung,Gt,Gt-i5503t,Proprietary,,0
35384505,Samsung,Samsung GT,Samsung GT-N7105,Android,2012,1
35384600,Soutec,A3,A3\, TechnologyCo Ltd A3,Proprietary,,0
35384601,Samsung,Samsung Sgh E360,Samsung Sgh E360\, SGH-E360,Proprietary,,0
35384602,Ezze Mobile Tech,Sl550,,Proprietary,,0
35384603,Intec,IN,,,,
35384604,Cellwell Communication Co,Cellwell U808  B988  A8  S900,,Proprietary,,0
35384605,Pantech Co Ltd,SKY IM,SKY IM-A850S,Android,2012,1
35384700,Siemens,C60,L55\, C60\, AGC60,Proprietary,,0
35384701,Airness,SLIDE99,Slide99-2\, SLIDE99-2,Proprietary,,0
35384702,Shenzhen New Chabridge,Cb199,,Proprietary,,0
35384703,Zhongshan Guoxintong Science,Guoxintong Lp218,,Proprietary,,0
35384704,S C Visual,Allview M5 Music,,Proprietary,,0
35384705,Htc,HTC HTC S728e,,Android,2012,0
35384800,Everwish,Palmax TG268,Palmax TG268\, TradingLimited Palmax TG268,Proprietary,,0
35384801,Samsung,Samsung Sgh E110,,Proprietary,,0
35384802,Shenzhen New Chabridge,Cb,Cb-m8+,Proprietary,,0
35384803,Funny,Funny V110,,Proprietary,,0
35384804,Pt Teletama Artha,Venera  Ego201,,Proprietary,,0
35384805,Maya Industry Holding,GXTEL G001G002G300G600G700,,Android,2012,0
35384900,Compal,TG7A,Compal TG7A\, ElectronicsTG7A,Proprietary,,0
35384901,Samsung,SGH,SGH-A437,Proprietary,,0
35384902,Lg,Lg Kp160,,Proprietary,,0
35384903,Zhongshan Guoxintong Science,Guoxintong Lp238,,Proprietary,,0
35384904,Cal-Comp Electronics &,T785,,Proprietary,,0
35384905,Maya Industry Holding,VOVO PRADOV100V300V600MIX,,Android,2012,0
35385000,Ezze,KPT SD568,KPT SD568\, MobileTech Inc KPT SD568,Proprietary,,0
35385001,Panasonic,Gps Phone,,Proprietary,,0
35385002,Hunan Electronic Information,Cl8800,,Proprietary,,0
35385003,Zhongshan Guoxintong Science,Guoxintong N273,,Proprietary,,0
35385004,Shenzhen Fuzihao Technology,F600,F600/f700,Proprietary,,0
35385005,Htc,HTC PM66120,,Android,2012,0
35385100,D-Net,Royal B885,Royal B885\, InternationalCorp. Royal B885,Proprietary,,0
35385101,Sierra Wireless,Wavecom Q24cl001,,Proprietary,,0
35385102,Shenzhen Elitek Communication,Fn2268,,Proprietary,,0
35385103,Unis-Hitech Co Ltd,M3908,,Proprietary,,0
35385104,Zte Corporation,Zte Wp657,,Proprietary,,0
35385105,Htc,HTC PM23210,,Android,2012,0
35385200,D-Net,ZTC 518,ZTC 518\, InternationalCorp. ZTC  518\, InternationalCorp. ZTC518,Proprietary,,0
35385201,Sierra Wireless,CPU Q24CL002,,Proprietary,,0
35385202,Fly,Sl550,Sl550\, MobileSL500i,Proprietary,,0
35385203,Longcheer Technologyshanghaico Ltd,W660,,Proprietary,,0
35385204,Zte Corporation,Zte Wp660,,Proprietary,,0
35385205,Pantech Co Ltd,SKY IM,SKY IM-A850K,Android,2012,1
35385300,Salland,IModule,IModule\, ElectronicsBV IModule,Proprietary,,0
35385301,Sierra Wireless,Wavecom Q24cl003,,Proprietary,,0
35385302,Shenzhen Unitone Electronics,Unc,Unc-f3210,Proprietary,,0
35385303,Shenzhen Asianda Industry,E200,,Proprietary,,0
35385304,Zte Corporation,Mf680,,Proprietary,,0
35385305,Samsung,Samsung SCH,Samsung SCH-W889,Android,2012,0
35385400,Sangfei,SED X700,SED X700\, ConsumerComms,Proprietary,,0
35385401,Sierra Wireless,Wavecom Q24cl004,,Proprietary,,0
35385402,Chenzhou Gospell Digital,Gs913,,Proprietary,,0
35385403,Shenzhen Asianda Industry,E266,,Proprietary,,0
35385404,Teda Star Digital,Tethin S10,,Proprietary,,0
35385405,Samsung,Samsung GT,Samsung GT-S6802,Android,2012,0
35385500,Soutec,A61,A61\, TechnologyCo Ltd A61,Proprietary,,0
35385501,Tecom Co Ltd,Tecom ,Tecom --- Mobile Gateway   Mt9986,Proprietary,,0
35385502,Shenzhen Langjie Electronics,N9,,Proprietary,,0
35385503,Shenzhen Asianda Industry,E696,,Proprietary,,0
35385504,Teda Star Digital,Tethin S995  S595  U1000,,Proprietary,,0
35385505,Samsung,Samsung GT,Samsung GT-S6802,Android,2012,0
35385600,Quanta,GEO GV500,FMG GV500\, GEO GV500\, ComputerGEO GV500 (FMG GV500),Proprietary,,0
35385601,Mobiwire Sas,Sagem My 101x,,Proprietary,,0
35385602,Lenovo Mobile Communication,Lenovo S530,,Proprietary,,0
35385603,Shenzhen Asianda Industry,E989,,Proprietary,,0
35385604,Huawei,Huawei U3220,Huawei U3220/u3220,Proprietary,,0
35385605,Digicom Trading (Pvt),QMobile A1,,Android,2012,0
35385700,Telsda,GiONEE628,Telsda: Gionee 628\, MobileTelsda GiONEE628,Proprietary,,0
35385701,Cinterion Wireless Modules,Cellular Engine MC35i,,Proprietary,,0
35385702,Shenzhen Elitek Communication,Fn8610,,Proprietary,,0
35385703,Shenzhen Asianda Industry,E999,,Proprietary,,0
35385704,Hongkong Yifang Industrial,Only T11  T22  T33  T55,,Proprietary,,0
35385705,Digicom Trading (Pvt),QMobile A3,,Android,2012,0
35385800,Samsung,SGH,SGH-I530,Proprietary,,0
35385801,Ezze Mobile Tech,Touch7,,Proprietary,,0
35385802,Vodafone,Vodafone 625,,Proprietary,,0
35385803,Guangzhou Jinpeng Group,A1599,,Proprietary,,0
35385804,Hongkong Yifang Industrial,Only T66  T88  T3110  T 3120,,Proprietary,,0
35385805,Digicom Trading (Pvt),QMobile Q9,,Android,2012,0
35385900,Inventec,I516,i516\, AppliancesCorp I516,Proprietary,,0
35385901,Sagem,my401C,my401C\, my400Cmy401C\, my400C my401C,Proprietary,,0
35385902,Huawei,B932,,Proprietary,,0
35385903,Htc,Mapl130,Mapl130\, Snap,Proprietary,,0
35385904,Richfield Technology Limited,Itelo D188  D288,,Proprietary,,0
35385905,Data Electronics Limited,niivo ZB,niivo ZB-1,Android,2012,0
35386000,Quanta,X300,EB-X300\, ComputerPanasonic X300,Proprietary,,0
35386001,Desay A&V,Desay M169,,Proprietary,,0
35386002,Huawei,B933,,Proprietary,,0
35386003,Jiangsu Gaotong Technology,Gt Md833,,Proprietary,,0
35386004,Richfield Technology Limited,Itelo D388  D688,,Proprietary,,0
35386005,Data Electronics Limited,niivo NB,niivo NB-4320,Android,2012,0
35386100,Quanta,X300,EB-X300\, ComputerPanasonic X300,Proprietary,,0
35386101,Beijing Capitel Co,Capitel S518,,Proprietary,,0
35386102,Ezze Mobile Tech,Sl650,,Proprietary,,0
35386103,Htc,Pb69100,,Proprietary,,0
35386104,Toshiba Corporation,Tg03,Tg03-dcm,Proprietary,,0
35386105,Sony,SONY LT30p,,Android,2012,0
35386200,Soutec,S380,S380\, TechnologyCo Ltd S380,Proprietary,,0
35386201,Ningbo Aux Air,Aux Air Conditioner M895,,Proprietary,,0
35386202,Shenzhen Langjie Electronics,D108,,Proprietary,,0
35386203,Vivatel Co Ltd,Sonore Tv105,,Proprietary,,0
35386204,Jiaguang Technology Limited,Top,Top-1 V555,Proprietary,,0
35386205,Samsung,Samsung GT,Samsung GT-C3312,Proprietary,2012,0
35386300,Gw,EP007,ADS m1\,SMART\, EP007\, PharmaLtd EP007,Proprietary,,0
35386301,Huawei,E660,E660\, E660APCMCIA Card,Proprietary,,0
35386302,Shenzhen Langjie Electronics,N9,,Proprietary,,0
35386303,Shenzhen Elitek Communication,F8688,,Proprietary,,0
35386304,Jiaguang Technology Limited,Top,Top-1 N8y,Proprietary,,0
35386305,Samsung,Samsung GT,Samsung GT-C3312,Proprietary,2012,0
35386400,Motorola,MPx220,BQ3-4411A11\, MPX220\, MPX220BQ3-4411A11,Proprietary,,0
35386401,Yulong Computer Telecommunication,Coolpad 298,,Proprietary,,0
35386402,Zte Corporation,Zte A66+,,Proprietary,,0
35386403,Shenzhen Elitek Communication,F6688,,Proprietary,,0
35386404,China Dynasty Trading,Maxwood M5110  M5120  M5130  9700,,Proprietary,,0
35386405,Samsung,Samsung GT,Samsung GT-E2252,Proprietary,2012,0
35386500,Motorola,MQ3,V300\,V500\,V525\,V600\, V300/500/600\, V30xV400 E550 V5xx V600 MQ3-4411A11\, V30x V400 E550 V5xx V600MQ3-4411A11,Proprietary,,0
35386501,Yulong Computer Telecommunication,CoolPAD 238,,Proprietary,,0
35386502,Samsung,Samsung Sgh U900t,Samsung Sgh U900t\, SGH-U900,Proprietary,,0
35386503,Qingdao Haier Telecom,Hg,Hg-a65,Proprietary,,0
35386504,China Dynasty Trading,Maxwood C8  X2  M55  E52,,Proprietary,,0
35386505,Samsung,Samsung GT,Samsung GT-E2252,Proprietary,2012,0
35386600,Motorola,V872,BT3-411B21\, V872\, V872BT3-411B21,Proprietary,,0
35386601,Samsung,Samsung Sgh C188,Samsung Sgh C188\, SGH-C188,Proprietary,,0
35386602,Samsung,Samsung Sgh Cc03,Samsung Sgh Cc03\, ElectronicsAnycall CC03,Proprietary,,0
35386603,Hu Nan Zhong,Zy,Zy-h938,Proprietary,,0
35386604,Htc,Pg30110,,Proprietary,,0
35386605,Samsung,Samsung SGH,Samsung SGH-T899,Android,2012,0
35386700,Motorola,V872,BT3-411B21\, V872\, V872BT3-411B21,Proprietary,,0
35386701,Gionee Communication Equipment,Gionee H6,,Proprietary,,0
35386702,Samsung,SGH,SGH-C140,Proprietary,,0
35386703,Hu Nan Zhong,S022,,Proprietary,,0
35386704,Intime Internationals,Stargsm,Stargsm- T99 Munna,Proprietary,,0
35386705,Samsung,Samsung GT,Samsung GT-N7102,Android,2012,0
35386800,Motorola,A768i,A760i\,MT3-411H11\, A760iA768i A728 MT3-411H11\, A760i A768i A728MT3-411H11,Proprietary,,0
35386801,Gionee Communication Equipment,Gionee H8,,Proprietary,,0
35386802,Samsung,Samsung Sgh B110,,Proprietary,,0
35386803,Hu Nan Zhong,S023,,Proprietary,,0
35386804,Intime Internationals,Stargsm,Stargsm- T44,Proprietary,,0
35386805,Samsung,Samsung GT,Samsung GT-N7102,Android,2012,0
35386900,Motorola,A768i,A760i\,MT3-411H11\, A760iA768i A728 MT3-411H11\, A760i A768i A728MT3-411H11,Proprietary,,0
35386901,Samsung,Samsung Sgh X656,Samsung Sgh X656\, SGH-X656,Proprietary,,0
35386902,Shenzhen China Base,Cbt,Cbt-lm328,Proprietary,,0
35386903,Hu Nan Zhong,S025,,Proprietary,,0
35386904,Telit Communications Spa,Ge864,Ge864-dual V2,Proprietary,,0
35386905,Ag-Tel Mex Technology,AG,AG-TEL RAJA  COOL,Android,2012,0
35387000,Motorola,MQ3,V300\,V500\,V525\,V600\, V300/500/600\, V525MQ3-4411A11 Vodafone,Proprietary,,0
35387001,Samsung,Sgh,Sgh-x556,Proprietary,,0
35387002,Fujian Furi Electronics,Fory Td688,,Proprietary,,0
35387003,Huawei,E156,E156\, E156USB Modem\, E156 USB Modem,Proprietary,,0
35387004,Telit Communications Spa,Ge864,Ge864-quad Sim V2,Proprietary,,0
35387005,6Degree Communications Ltd,6degree Bm01Em01Er01Cr01,,Android,2012,0
35387100,Motorola,MQ3,V300\,V500\,V525\,V600\, V300/500/600\, V30xV400 E550 V5xx V600 MQ3-4411A11\, V30x V400 E550 V5xx V600MQ3-4411A11,Proprietary,,0
35387101,Samsung,Sgh,Sgh-t529,Proprietary,,0
35387102,Huawei,E160,E160\, E160USB Modem\, E160 USB Modem,Proprietary,,0
35387103,Huawei,U9120,,Proprietary,,0
35387104,Telit Communications Spa,Telit Ge864,Telit Ge864-quad-automotive V2,Proprietary,,0
35387105,6Degree Communications Ltd,6degree Br01,,Android,2012,0
35387200,Motorola,MQ3,V220\,V220 V220i V226\,V220i\,V226\, V220V220i V226 MQ3-4411C21\, V220 V220i V226MQ3-4411C21,Proprietary,,0
35387201,Samsung,SGH,SGH-C416,Proprietary,,0
35387202,Guang Dong Gaoke,Gk736,,Proprietary,,0
35387203,Inq,Q1,Q1-200h,Proprietary,,0
35387204,Blackberry,BlackBerry 9300 Curve,BlackBerry 9300 Curve\, 9550,Blackberry,,0
35387205,6Degree Communications Ltd,6degree Cm01,,Android,2012,0
35387300,Motorola,E680,E680g\,E680i\,MT3-411J11\, E680iMT3-411J11,Proprietary,,0
35387301,Ezze Mobile Tech,Sl300,,Proprietary,,0
35387302,Guang Dong Gaoke,Gk730,,Proprietary,,0
35387303,Huawei,E220,,Proprietary,,0
35387304,Inventec Appliancesjiangningcorpora,Okwap C320,,Proprietary,,0
35387305,T S Overseas,RichTel S239223230103322,,Android,2012,0
35387400,Motorola,E680,E680g\,E680i\,MT3-411J11\, E680iMT3-411J11,Proprietary,,0
